
---------- Begin Simulation Statistics ----------
sim_seconds                                 32.018700                       # Number of seconds simulated
system.cpu1.icache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.icache.ReadReq_hits::cpu1.inst    702045839                       # number of ReadReq hits
system.cpu1.icache.ReadReq_hits::total      702045839                       # number of ReadReq hits
system.cpu1.icache.demand_hits::cpu1.inst    702045839                       # number of demand (read+write) hits
system.cpu1.icache.demand_hits::total       702045839                       # number of demand (read+write) hits
system.cpu1.icache.overall_hits::cpu1.inst    702045839                       # number of overall hits
system.cpu1.icache.overall_hits::total      702045839                       # number of overall hits
system.cpu1.icache.ReadReq_misses::cpu1.inst         1172                       # number of ReadReq misses
system.cpu1.icache.ReadReq_misses::total         1172                       # number of ReadReq misses
system.cpu1.icache.demand_misses::cpu1.inst         1172                       # number of demand (read+write) misses
system.cpu1.icache.demand_misses::total          1172                       # number of demand (read+write) misses
system.cpu1.icache.overall_misses::cpu1.inst         1172                       # number of overall misses
system.cpu1.icache.overall_misses::total         1172                       # number of overall misses
system.cpu1.icache.ReadReq_miss_latency::cpu1.inst    120686706                       # number of ReadReq miss cycles
system.cpu1.icache.ReadReq_miss_latency::total    120686706                       # number of ReadReq miss cycles
system.cpu1.icache.demand_miss_latency::cpu1.inst    120686706                       # number of demand (read+write) miss cycles
system.cpu1.icache.demand_miss_latency::total    120686706                       # number of demand (read+write) miss cycles
system.cpu1.icache.overall_miss_latency::cpu1.inst    120686706                       # number of overall miss cycles
system.cpu1.icache.overall_miss_latency::total    120686706                       # number of overall miss cycles
system.cpu1.icache.ReadReq_accesses::cpu1.inst    702047011                       # number of ReadReq accesses(hits+misses)
system.cpu1.icache.ReadReq_accesses::total    702047011                       # number of ReadReq accesses(hits+misses)
system.cpu1.icache.demand_accesses::cpu1.inst    702047011                       # number of demand (read+write) accesses
system.cpu1.icache.demand_accesses::total    702047011                       # number of demand (read+write) accesses
system.cpu1.icache.overall_accesses::cpu1.inst    702047011                       # number of overall (read+write) accesses
system.cpu1.icache.overall_accesses::total    702047011                       # number of overall (read+write) accesses
system.cpu1.icache.ReadReq_miss_rate::cpu1.inst     0.000002                       # miss rate for ReadReq accesses
system.cpu1.icache.ReadReq_miss_rate::total     0.000002                       # miss rate for ReadReq accesses
system.cpu1.icache.demand_miss_rate::cpu1.inst     0.000002                       # miss rate for demand accesses
system.cpu1.icache.demand_miss_rate::total     0.000002                       # miss rate for demand accesses
system.cpu1.icache.overall_miss_rate::cpu1.inst     0.000002                       # miss rate for overall accesses
system.cpu1.icache.overall_miss_rate::total     0.000002                       # miss rate for overall accesses
system.cpu1.icache.ReadReq_avg_miss_latency::cpu1.inst 102975.005119                       # average ReadReq miss latency
system.cpu1.icache.ReadReq_avg_miss_latency::total 102975.005119                       # average ReadReq miss latency
system.cpu1.icache.demand_avg_miss_latency::cpu1.inst 102975.005119                       # average overall miss latency
system.cpu1.icache.demand_avg_miss_latency::total 102975.005119                       # average overall miss latency
system.cpu1.icache.overall_avg_miss_latency::cpu1.inst 102975.005119                       # average overall miss latency
system.cpu1.icache.overall_avg_miss_latency::total 102975.005119                       # average overall miss latency
system.cpu1.icache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu1.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu1.icache.blocked::no_mshrs                0                       # number of cycles access was blocked
system.cpu1.icache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu1.icache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu1.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu1.icache.writebacks::writebacks          659                       # number of writebacks
system.cpu1.icache.writebacks::total              659                       # number of writebacks
system.cpu1.icache.ReadReq_mshr_misses::cpu1.inst         1172                       # number of ReadReq MSHR misses
system.cpu1.icache.ReadReq_mshr_misses::total         1172                       # number of ReadReq MSHR misses
system.cpu1.icache.demand_mshr_misses::cpu1.inst         1172                       # number of demand (read+write) MSHR misses
system.cpu1.icache.demand_mshr_misses::total         1172                       # number of demand (read+write) MSHR misses
system.cpu1.icache.overall_mshr_misses::cpu1.inst         1172                       # number of overall MSHR misses
system.cpu1.icache.overall_mshr_misses::total         1172                       # number of overall MSHR misses
system.cpu1.icache.ReadReq_mshr_miss_latency::cpu1.inst    118735820                       # number of ReadReq MSHR miss cycles
system.cpu1.icache.ReadReq_mshr_miss_latency::total    118735820                       # number of ReadReq MSHR miss cycles
system.cpu1.icache.demand_mshr_miss_latency::cpu1.inst    118735820                       # number of demand (read+write) MSHR miss cycles
system.cpu1.icache.demand_mshr_miss_latency::total    118735820                       # number of demand (read+write) MSHR miss cycles
system.cpu1.icache.overall_mshr_miss_latency::cpu1.inst    118735820                       # number of overall MSHR miss cycles
system.cpu1.icache.overall_mshr_miss_latency::total    118735820                       # number of overall MSHR miss cycles
system.cpu1.icache.ReadReq_mshr_miss_rate::cpu1.inst     0.000002                       # mshr miss rate for ReadReq accesses
system.cpu1.icache.ReadReq_mshr_miss_rate::total     0.000002                       # mshr miss rate for ReadReq accesses
system.cpu1.icache.demand_mshr_miss_rate::cpu1.inst     0.000002                       # mshr miss rate for demand accesses
system.cpu1.icache.demand_mshr_miss_rate::total     0.000002                       # mshr miss rate for demand accesses
system.cpu1.icache.overall_mshr_miss_rate::cpu1.inst     0.000002                       # mshr miss rate for overall accesses
system.cpu1.icache.overall_mshr_miss_rate::total     0.000002                       # mshr miss rate for overall accesses
system.cpu1.icache.ReadReq_avg_mshr_miss_latency::cpu1.inst 101310.426621                       # average ReadReq mshr miss latency
system.cpu1.icache.ReadReq_avg_mshr_miss_latency::total 101310.426621                       # average ReadReq mshr miss latency
system.cpu1.icache.demand_avg_mshr_miss_latency::cpu1.inst 101310.426621                       # average overall mshr miss latency
system.cpu1.icache.demand_avg_mshr_miss_latency::total 101310.426621                       # average overall mshr miss latency
system.cpu1.icache.overall_avg_mshr_miss_latency::cpu1.inst 101310.426621                       # average overall mshr miss latency
system.cpu1.icache.overall_avg_mshr_miss_latency::total 101310.426621                       # average overall mshr miss latency
system.cpu1.itb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.itb_walker_cache.tags.replacements            0                       # number of replacements
system.cpu1.itb_walker_cache.tags.tagsinuse            0                       # Cycle average of tags in use
system.cpu1.itb_walker_cache.tags.total_refs            0                       # Total number of references to valid blocks.
system.cpu1.itb_walker_cache.tags.sampled_refs            0                       # Sample count of references to valid blocks.
system.cpu1.itb_walker_cache.tags.avg_refs          nan                       # Average number of references to valid blocks.
system.cpu1.itb_walker_cache.tags.warmup_cycle            0                       # Cycle when the warmup percentage was hit.
system.cpu1.itb_walker_cache.tags.tag_accesses            0                       # Number of tag accesses
system.cpu1.itb_walker_cache.tags.data_accesses            0                       # Number of data accesses
system.cpu1.itb_walker_cache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.itb_walker_cache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu1.itb_walker_cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu1.itb_walker_cache.blocked::no_mshrs            0                       # number of cycles access was blocked
system.cpu1.itb_walker_cache.blocked::no_targets            0                       # number of cycles access was blocked
system.cpu1.itb_walker_cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu1.itb_walker_cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu2.branchPred.lookups                   8589                       # Number of BP lookups
system.cpu2.branchPred.condPredicted             8589                       # Number of conditional branches predicted
system.cpu2.branchPred.condIncorrect             2974                       # Number of conditional branches incorrect
system.cpu2.branchPred.BTBLookups                8578                       # Number of BTB lookups
system.cpu2.branchPred.BTBHits                      0                       # Number of BTB hits
system.cpu2.branchPred.BTBCorrect                   0                       # Number of correct BTB predictions (this stat may not work properly.
system.cpu2.branchPred.BTBHitPct             0.000000                       # BTB Hit Percentage
system.cpu2.branchPred.usedRAS                      0                       # Number of times the RAS was used to get a target.
system.cpu2.branchPred.RASInCorrect                 0                       # Number of incorrect RAS predictions.
system.cpu2.branchPred.indirectLookups           8578                       # Number of indirect predictor lookups.
system.cpu2.branchPred.indirectHits              2884                       # Number of indirect target hits.
system.cpu2.branchPred.indirectMisses            5694                       # Number of indirect misses.
system.cpu2.branchPredindirectMispredicted         2964                       # Number of mispredicted indirect branches.
system.cpu2.dtb.walker.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.apic_clk_domain.clock               13328                       # Clock period in ticks
system.cpu2.interrupts.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.itb.walker.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.workload.num_syscalls                2974                       # Number of system calls
system.cpu2.pwrStateResidencyTicks::ON   32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.numCycles                      8814871669                       # number of cpu cycles simulated
system.cpu2.numWorkItemsStarted                     0                       # number of work items this cpu started
system.cpu2.numWorkItemsCompleted                   0                       # number of work items this cpu completed
system.cpu2.committedInsts                 2489930152                       # Number of instructions committed
system.cpu2.committedOps                   4577323968                       # Number of ops (including micro ops) committed
system.cpu2.discardedOps                    916201079                       # Number of ops (including micro ops) which were discarded before commit
system.cpu2.numFetchSuspends                        0                       # Number of times Execute suspended instruction fetching
system.cpu2.cpi                              3.540208                       # CPI: cycles per instruction
system.cpu2.ipc                              0.282469                       # IPC: instructions per cycle
system.cpu2.op_class_0::No_OpClass           23574078      0.52%      0.52% # Class of committed instruction
system.cpu2.op_class_0::IntAlu             2827506629     61.77%     62.29% # Class of committed instruction
system.cpu2.op_class_0::IntMult                929448      0.02%     62.31% # Class of committed instruction
system.cpu2.op_class_0::IntDiv                 157819      0.00%     62.31% # Class of committed instruction
system.cpu2.op_class_0::FloatAdd            548854163     11.99%     74.30% # Class of committed instruction
system.cpu2.op_class_0::FloatCmp                    0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::FloatCvt                    0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::FloatMult                   0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::FloatMultAcc                0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::FloatDiv                77269      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::FloatMisc                   0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::FloatSqrt                 316      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdAdd                     0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdAddAcc                  0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdAlu                     0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdCmp                     0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdCvt                     0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdMisc                    0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdMult                    0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdMultAcc                 0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdShift                   0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdShiftAcc                0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdSqrt                    0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatAdd                0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatAlu                0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatCmp                0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatCvt                0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatDiv                0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatMisc               0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatMult               0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatMultAcc            0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::SimdFloatSqrt               0      0.00%     74.30% # Class of committed instruction
system.cpu2.op_class_0::MemRead             487655242     10.65%     84.96% # Class of committed instruction
system.cpu2.op_class_0::MemWrite            299125585      6.53%     91.49% # Class of committed instruction
system.cpu2.op_class_0::FloatMemRead        333082196      7.28%     98.77% # Class of committed instruction
system.cpu2.op_class_0::FloatMemWrite        56361223      1.23%    100.00% # Class of committed instruction
system.cpu2.op_class_0::IprAccess                   0      0.00%    100.00% # Class of committed instruction
system.cpu2.op_class_0::InstPrefetch                0      0.00%    100.00% # Class of committed instruction
system.cpu2.op_class_0::total              4577323968                       # Class of committed instruction
system.cpu2.tickCycles                     7613183600                       # Number of cycles that the object actually ticked
system.cpu2.idleCycles                     1201688069                       # Total number of cycles that the object has spent stopped
system.cpu2.dcache.tags.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.dcache.tags.replacements         51854248                       # number of replacements
system.cpu2.dcache.tags.tagsinuse          383.997995                       # Cycle average of tags in use
system.cpu2.dcache.tags.total_refs         1241676121                       # Total number of references to valid blocks.
system.cpu2.dcache.tags.sampled_refs         51854632                       # Sample count of references to valid blocks.
system.cpu2.dcache.tags.avg_refs            23.945327                       # Average number of references to valid blocks.
system.cpu2.dcache.tags.warmup_cycle       1620677303                       # Cycle when the warmup percentage was hit.
system.cpu2.dcache.tags.occ_blocks::cpu2.data   383.997995                       # Average occupied blocks per requestor
system.cpu2.dcache.tags.occ_percent::cpu2.data     0.999995                       # Average percentage of cache occupancy
system.cpu2.dcache.tags.occ_percent::total     0.999995                       # Average percentage of cache occupancy
system.cpu2.dcache.tags.occ_task_id_blocks::1024          384                       # Occupied blocks per task id
system.cpu2.dcache.tags.age_task_id_blocks_1024::4          384                       # Occupied blocks per task id
system.cpu2.dcache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu2.dcache.tags.tag_accesses       7830563188                       # Number of tag accesses
system.cpu2.dcache.tags.data_accesses      7830563188                       # Number of data accesses
system.cpu2.dcache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.dcache.ReadReq_hits::cpu2.data    893841194                       # number of ReadReq hits
system.cpu2.dcache.ReadReq_hits::total      893841194                       # number of ReadReq hits
system.cpu2.dcache.WriteReq_hits::cpu2.data    347834927                       # number of WriteReq hits
system.cpu2.dcache.WriteReq_hits::total     347834927                       # number of WriteReq hits
system.cpu2.dcache.demand_hits::cpu2.data   1241676121                       # number of demand (read+write) hits
system.cpu2.dcache.demand_hits::total      1241676121                       # number of demand (read+write) hits
system.cpu2.dcache.overall_hits::cpu2.data   1241676121                       # number of overall hits
system.cpu2.dcache.overall_hits::total     1241676121                       # number of overall hits
system.cpu2.dcache.ReadReq_misses::cpu2.data     47119374                       # number of ReadReq misses
system.cpu2.dcache.ReadReq_misses::total     47119374                       # number of ReadReq misses
system.cpu2.dcache.WriteReq_misses::cpu2.data      7652575                       # number of WriteReq misses
system.cpu2.dcache.WriteReq_misses::total      7652575                       # number of WriteReq misses
system.cpu2.dcache.SoftPFReq_misses::cpu2.data         3356                       # number of SoftPFReq misses
system.cpu2.dcache.SoftPFReq_misses::total         3356                       # number of SoftPFReq misses
system.cpu2.dcache.demand_misses::cpu2.data     54771949                       # number of demand (read+write) misses
system.cpu2.dcache.demand_misses::total      54771949                       # number of demand (read+write) misses
system.cpu2.dcache.overall_misses::cpu2.data     54775305                       # number of overall misses
system.cpu2.dcache.overall_misses::total     54775305                       # number of overall misses
system.cpu2.dcache.ReadReq_miss_latency::cpu2.data 1121426598194                       # number of ReadReq miss cycles
system.cpu2.dcache.ReadReq_miss_latency::total 1121426598194                       # number of ReadReq miss cycles
system.cpu2.dcache.WriteReq_miss_latency::cpu2.data 179307293382                       # number of WriteReq miss cycles
system.cpu2.dcache.WriteReq_miss_latency::total 179307293382                       # number of WriteReq miss cycles
system.cpu2.dcache.demand_miss_latency::cpu2.data 1300733891576                       # number of demand (read+write) miss cycles
system.cpu2.dcache.demand_miss_latency::total 1300733891576                       # number of demand (read+write) miss cycles
system.cpu2.dcache.overall_miss_latency::cpu2.data 1300733891576                       # number of overall miss cycles
system.cpu2.dcache.overall_miss_latency::total 1300733891576                       # number of overall miss cycles
system.cpu2.dcache.ReadReq_accesses::cpu2.data    940960568                       # number of ReadReq accesses(hits+misses)
system.cpu2.dcache.ReadReq_accesses::total    940960568                       # number of ReadReq accesses(hits+misses)
system.cpu2.dcache.WriteReq_accesses::cpu2.data    355487502                       # number of WriteReq accesses(hits+misses)
system.cpu2.dcache.WriteReq_accesses::total    355487502                       # number of WriteReq accesses(hits+misses)
system.cpu2.dcache.SoftPFReq_accesses::cpu2.data         3356                       # number of SoftPFReq accesses(hits+misses)
system.cpu2.dcache.SoftPFReq_accesses::total         3356                       # number of SoftPFReq accesses(hits+misses)
system.cpu2.dcache.demand_accesses::cpu2.data   1296448070                       # number of demand (read+write) accesses
system.cpu2.dcache.demand_accesses::total   1296448070                       # number of demand (read+write) accesses
system.cpu2.dcache.overall_accesses::cpu2.data   1296451426                       # number of overall (read+write) accesses
system.cpu2.dcache.overall_accesses::total   1296451426                       # number of overall (read+write) accesses
system.cpu2.dcache.ReadReq_miss_rate::cpu2.data     0.050076                       # miss rate for ReadReq accesses
system.cpu2.dcache.ReadReq_miss_rate::total     0.050076                       # miss rate for ReadReq accesses
system.cpu2.dcache.WriteReq_miss_rate::cpu2.data     0.021527                       # miss rate for WriteReq accesses
system.cpu2.dcache.WriteReq_miss_rate::total     0.021527                       # miss rate for WriteReq accesses
system.cpu2.dcache.SoftPFReq_miss_rate::cpu2.data            1                       # miss rate for SoftPFReq accesses
system.cpu2.dcache.SoftPFReq_miss_rate::total            1                       # miss rate for SoftPFReq accesses
system.cpu2.dcache.demand_miss_rate::cpu2.data     0.042248                       # miss rate for demand accesses
system.cpu2.dcache.demand_miss_rate::total     0.042248                       # miss rate for demand accesses
system.cpu2.dcache.overall_miss_rate::cpu2.data     0.042250                       # miss rate for overall accesses
system.cpu2.dcache.overall_miss_rate::total     0.042250                       # miss rate for overall accesses
system.cpu2.dcache.ReadReq_avg_miss_latency::cpu2.data 23799.692207                       # average ReadReq miss latency
system.cpu2.dcache.ReadReq_avg_miss_latency::total 23799.692207                       # average ReadReq miss latency
system.cpu2.dcache.WriteReq_avg_miss_latency::cpu2.data 23430.974983                       # average WriteReq miss latency
system.cpu2.dcache.WriteReq_avg_miss_latency::total 23430.974983                       # average WriteReq miss latency
system.cpu2.dcache.demand_avg_miss_latency::cpu2.data 23748.176125                       # average overall miss latency
system.cpu2.dcache.demand_avg_miss_latency::total 23748.176125                       # average overall miss latency
system.cpu2.dcache.overall_avg_miss_latency::cpu2.data 23746.721110                       # average overall miss latency
system.cpu2.dcache.overall_avg_miss_latency::total 23746.721110                       # average overall miss latency
system.cpu2.dcache.blocked_cycles::no_mshrs        96897                       # number of cycles access was blocked
system.cpu2.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu2.dcache.blocked::no_mshrs             1393                       # number of cycles access was blocked
system.cpu2.dcache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu2.dcache.avg_blocked_cycles::no_mshrs    69.559943                       # average number of cycles each access was blocked
system.cpu2.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu2.dcache.writebacks::writebacks      9166227                       # number of writebacks
system.cpu2.dcache.writebacks::total          9166227                       # number of writebacks
system.cpu2.dcache.ReadReq_mshr_hits::cpu2.data       450507                       # number of ReadReq MSHR hits
system.cpu2.dcache.ReadReq_mshr_hits::total       450507                       # number of ReadReq MSHR hits
system.cpu2.dcache.WriteReq_mshr_hits::cpu2.data      2470166                       # number of WriteReq MSHR hits
system.cpu2.dcache.WriteReq_mshr_hits::total      2470166                       # number of WriteReq MSHR hits
system.cpu2.dcache.demand_mshr_hits::cpu2.data      2920673                       # number of demand (read+write) MSHR hits
system.cpu2.dcache.demand_mshr_hits::total      2920673                       # number of demand (read+write) MSHR hits
system.cpu2.dcache.overall_mshr_hits::cpu2.data      2920673                       # number of overall MSHR hits
system.cpu2.dcache.overall_mshr_hits::total      2920673                       # number of overall MSHR hits
system.cpu2.dcache.ReadReq_mshr_misses::cpu2.data     46668867                       # number of ReadReq MSHR misses
system.cpu2.dcache.ReadReq_mshr_misses::total     46668867                       # number of ReadReq MSHR misses
system.cpu2.dcache.WriteReq_mshr_misses::cpu2.data      5182409                       # number of WriteReq MSHR misses
system.cpu2.dcache.WriteReq_mshr_misses::total      5182409                       # number of WriteReq MSHR misses
system.cpu2.dcache.SoftPFReq_mshr_misses::cpu2.data         3356                       # number of SoftPFReq MSHR misses
system.cpu2.dcache.SoftPFReq_mshr_misses::total         3356                       # number of SoftPFReq MSHR misses
system.cpu2.dcache.demand_mshr_misses::cpu2.data     51851276                       # number of demand (read+write) MSHR misses
system.cpu2.dcache.demand_mshr_misses::total     51851276                       # number of demand (read+write) MSHR misses
system.cpu2.dcache.overall_mshr_misses::cpu2.data     51854632                       # number of overall MSHR misses
system.cpu2.dcache.overall_mshr_misses::total     51854632                       # number of overall MSHR misses
system.cpu2.dcache.ReadReq_mshr_miss_latency::cpu2.data 1027183851211                       # number of ReadReq MSHR miss cycles
system.cpu2.dcache.ReadReq_mshr_miss_latency::total 1027183851211                       # number of ReadReq MSHR miss cycles
system.cpu2.dcache.WriteReq_mshr_miss_latency::cpu2.data 123101950349                       # number of WriteReq MSHR miss cycles
system.cpu2.dcache.WriteReq_mshr_miss_latency::total 123101950349                       # number of WriteReq MSHR miss cycles
system.cpu2.dcache.SoftPFReq_mshr_miss_latency::cpu2.data    401317651                       # number of SoftPFReq MSHR miss cycles
system.cpu2.dcache.SoftPFReq_mshr_miss_latency::total    401317651                       # number of SoftPFReq MSHR miss cycles
system.cpu2.dcache.demand_mshr_miss_latency::cpu2.data 1150285801560                       # number of demand (read+write) MSHR miss cycles
system.cpu2.dcache.demand_mshr_miss_latency::total 1150285801560                       # number of demand (read+write) MSHR miss cycles
system.cpu2.dcache.overall_mshr_miss_latency::cpu2.data 1150687119211                       # number of overall MSHR miss cycles
system.cpu2.dcache.overall_mshr_miss_latency::total 1150687119211                       # number of overall MSHR miss cycles
system.cpu2.dcache.ReadReq_mshr_miss_rate::cpu2.data     0.049597                       # mshr miss rate for ReadReq accesses
system.cpu2.dcache.ReadReq_mshr_miss_rate::total     0.049597                       # mshr miss rate for ReadReq accesses
system.cpu2.dcache.WriteReq_mshr_miss_rate::cpu2.data     0.014578                       # mshr miss rate for WriteReq accesses
system.cpu2.dcache.WriteReq_mshr_miss_rate::total     0.014578                       # mshr miss rate for WriteReq accesses
system.cpu2.dcache.SoftPFReq_mshr_miss_rate::cpu2.data            1                       # mshr miss rate for SoftPFReq accesses
system.cpu2.dcache.SoftPFReq_mshr_miss_rate::total            1                       # mshr miss rate for SoftPFReq accesses
system.cpu2.dcache.demand_mshr_miss_rate::cpu2.data     0.039995                       # mshr miss rate for demand accesses
system.cpu2.dcache.demand_mshr_miss_rate::total     0.039995                       # mshr miss rate for demand accesses
system.cpu2.dcache.overall_mshr_miss_rate::cpu2.data     0.039997                       # mshr miss rate for overall accesses
system.cpu2.dcache.overall_mshr_miss_rate::total     0.039997                       # mshr miss rate for overall accesses
system.cpu2.dcache.ReadReq_avg_mshr_miss_latency::cpu2.data 22010.044752                       # average ReadReq mshr miss latency
system.cpu2.dcache.ReadReq_avg_mshr_miss_latency::total 22010.044752                       # average ReadReq mshr miss latency
system.cpu2.dcache.WriteReq_avg_mshr_miss_latency::cpu2.data 23753.808383                       # average WriteReq mshr miss latency
system.cpu2.dcache.WriteReq_avg_mshr_miss_latency::total 23753.808383                       # average WriteReq mshr miss latency
system.cpu2.dcache.SoftPFReq_avg_mshr_miss_latency::cpu2.data 119582.136770                       # average SoftPFReq mshr miss latency
system.cpu2.dcache.SoftPFReq_avg_mshr_miss_latency::total 119582.136770                       # average SoftPFReq mshr miss latency
system.cpu2.dcache.demand_avg_mshr_miss_latency::cpu2.data 22184.329689                       # average overall mshr miss latency
system.cpu2.dcache.demand_avg_mshr_miss_latency::total 22184.329689                       # average overall mshr miss latency
system.cpu2.dcache.overall_avg_mshr_miss_latency::cpu2.data 22190.633215                       # average overall mshr miss latency
system.cpu2.dcache.overall_avg_mshr_miss_latency::total 22190.633215                       # average overall mshr miss latency
system.cpu2.dtb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.dtb_walker_cache.tags.replacements            0                       # number of replacements
system.cpu2.dtb_walker_cache.tags.tagsinuse            0                       # Cycle average of tags in use
system.cpu2.dtb_walker_cache.tags.total_refs            0                       # Total number of references to valid blocks.
system.cpu2.dtb_walker_cache.tags.sampled_refs            0                       # Sample count of references to valid blocks.
system.cpu2.dtb_walker_cache.tags.avg_refs          nan                       # Average number of references to valid blocks.
system.cpu2.dtb_walker_cache.tags.warmup_cycle            0                       # Cycle when the warmup percentage was hit.
system.cpu2.dtb_walker_cache.tags.tag_accesses            0                       # Number of tag accesses
system.cpu2.dtb_walker_cache.tags.data_accesses            0                       # Number of data accesses
system.cpu2.dtb_walker_cache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.dtb_walker_cache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu2.dtb_walker_cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu2.dtb_walker_cache.blocked::no_mshrs            0                       # number of cycles access was blocked
system.cpu2.dtb_walker_cache.blocked::no_targets            0                       # number of cycles access was blocked
system.cpu2.dtb_walker_cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu2.dtb_walker_cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu2.icache.tags.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.icache.tags.replacements         17661580                       # number of replacements
system.cpu2.icache.tags.tagsinuse          511.999043                       # Cycle average of tags in use
system.cpu2.icache.tags.total_refs          911718132                       # Total number of references to valid blocks.
system.cpu2.icache.tags.sampled_refs         17662092                       # Sample count of references to valid blocks.
system.cpu2.icache.tags.avg_refs            51.620053                       # Average number of references to valid blocks.
system.cpu2.icache.tags.warmup_cycle        277215736                       # Cycle when the warmup percentage was hit.
system.cpu2.icache.tags.occ_blocks::cpu2.inst   511.999043                       # Average occupied blocks per requestor
system.cpu2.icache.tags.occ_percent::cpu2.inst     0.999998                       # Average percentage of cache occupancy
system.cpu2.icache.tags.occ_percent::total     0.999998                       # Average percentage of cache occupancy
system.cpu2.icache.tags.occ_task_id_blocks::1024          512                       # Occupied blocks per task id
system.cpu2.icache.tags.age_task_id_blocks_1024::4          512                       # Occupied blocks per task id
system.cpu2.icache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu2.icache.tags.tag_accesses       7452703884                       # Number of tag accesses
system.cpu2.icache.tags.data_accesses      7452703884                       # Number of data accesses
system.cpu2.icache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu2.icache.ReadReq_hits::cpu2.inst    911718132                       # number of ReadReq hits
